[编写日期]
2020/09/07 19:26:40

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
1236.00000,-20.214844,-8.463745,-20.434570,0.000000,1.000000,0.000000
1240.00000,-17.138672,-9.256287,-17.578125,0.000000,1.000000,0.000000
1244.00000,-14.282227,-8.957214,-14.721680,0.000000,1.000000,0.000000
1248.00000,-11.206055,-9.091797,-11.645508,0.000000,1.000000,0.000000
1252.00000,-8.349609,-9.615173,-8.789063,0.000000,1.000000,0.000000
1256.00000,-5.493164,-9.884338,-5.932617,0.000000,1.000000,0.000000
1260.00000,-2.416992,-10.108643,-3.076172,0.000000,1.000000,0.000000
1264.00000,0.219727,-8.134766,-0.219727,0.000000,1.000000,0.000000
1268.00000,2.197266,-1.510315,3.295898,0.000000,1.000000,0.000000
1272.00000,4.174805,6.459961,7.031250,0.000000,1.000000,0.000000
1276.00000,6.811523,13.159180,10.986328,0.000000,1.000000,0.000000
1280.00000,9.228516,23.208008,15.161133,0.000000,1.000000,0.000000
1284.00000,11.865234,31.282959,19.555664,0.000000,1.000000,0.000000
1288.00000,16.259766,28.815613,23.291016,0.000000,1.000000,0.000000
1292.00000,20.214844,26.662292,26.586914,0.000000,1.000000,0.000000
1296.00000,23.510742,26.856689,29.663086,0.000000,1.000000,0.000000
1300.00000,26.586914,27.125854,32.958984,0.000000,1.000000,0.000000
1304.00000,29.663086,28.008118,36.254883,0.000000,1.000000,0.000000
1308.00000,33.178711,27.140808,39.550781,0.000000,1.000000,0.000000
1312.00000,36.914063,24.299622,42.626953,0.000000,1.000000,0.000000
1316.00000,40.429688,22.804260,45.922852,0.000000,1.000000,0.000000
1320.00000,43.945313,21.518250,49.218750,0.000000,1.000000,0.000000
1324.00000,47.241211,22.221069,52.954102,0.000000,1.000000,0.000000
1328.00000,50.756836,23.417358,56.689453,0.000000,1.000000,0.000000
1332.00000,54.272461,25.391235,60.644531,0.000000,1.000000,0.000000
1336.00000,58.007813,26.094055,64.599609,0.000000,1.000000,0.000000
1340.00000,62.182617,24.882813,68.334961,0.000000,1.000000,0.000000
1344.00000,66.137695,22.923889,71.850586,0.000000,1.000000,0.000000
1348.00000,69.873047,22.176208,75.366211,0.000000,1.000000,0.000000
