[编写日期]
2020/09/07 19:41:17

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
904.00000,14.062500,38.326111,22.412109,0.000000,1.000000,0.000000
908.00000,16.699219,40.987854,25.268555,0.000000,1.000000,0.000000
912.00000,19.116211,42.901917,28.344727,0.000000,1.000000,0.000000
916.00000,21.972656,45.473938,31.640625,0.000000,1.000000,0.000000
920.00000,25.048828,46.356201,34.936523,0.000000,1.000000,0.000000
924.00000,28.344727,47.926331,38.452148,0.000000,1.000000,0.000000
928.00000,31.640625,49.391785,42.187500,0.000000,1.000000,0.000000
932.00000,35.375977,48.659058,45.922852,0.000000,1.000000,0.000000
936.00000,39.111328,49.466553,49.877930,0.000000,1.000000,0.000000
940.00000,43.066406,50.558167,54.052734,0.000000,1.000000,0.000000
944.00000,47.241211,51.111450,58.447266,0.000000,1.000000,0.000000
948.00000,51.416016,53.518982,63.061523,0.000000,1.000000,0.000000
952.00000,55.810547,55.717163,67.895508,0.000000,1.000000,0.000000
956.00000,60.424805,56.748962,72.949219,0.000000,1.000000,0.000000
960.00000,65.258789,58.214417,78.222656,0.000000,1.000000,0.000000
964.00000,70.532227,58.468628,83.276367,0.000000,1.000000,0.000000
968.00000,75.585938,58.259277,88.330078,0.000000,1.000000,0.000000
972.00000,80.639648,59.380798,93.603516,0.000000,1.000000,0.000000
976.00000,85.913086,57.915344,98.657227,0.000000,1.000000,0.000000
980.00000,91.186523,56.584473,103.491211,0.000000,1.000000,0.000000
984.00000,96.020508,56.883545,108.544922,0.000000,1.000000,0.000000
988.00000,101.074219,55.089111,113.159180,0.000000,1.000000,0.000000
992.00000,105.688477,55.522766,117.773438,0.000000,1.000000,0.000000
996.00000,110.522461,54.954529,122.387695,0.000000,1.000000,0.000000
1000.00000,115.136719,53.115234,126.782227,0.000000,1.000000,0.000000
1004.00000,119.531250,52.606812,131.176758,0.000000,1.000000,0.000000
1008.00000,124.145508,51.545105,135.131836,0.000000,1.000000,0.000000
1012.00000,128.320313,49.257202,139.086914,0.000000,1.000000,0.000000
1016.00000,132.055664,49.406738,142.822266,0.000000,1.000000,0.000000
1020.00000,136.230469,47.118835,146.337891,0.000000,1.000000,0.000000
1024.00000,139.746094,45.219727,149.414063,0.000000,1.000000,0.000000
1028.00000,143.041992,44.965515,152.709961,0.000000,1.000000,0.000000
1032.00000,146.337891,43.679504,155.566406,0.000000,1.000000,0.000000
1036.00000,149.194336,43.619690,158.422852,0.000000,1.000000,0.000000
1040.00000,151.831055,44.008484,161.059570,0.000000,1.000000,0.000000
1044.00000,154.907227,41.780396,163.256836,0.000000,1.000000,0.000000
1048.00000,157.104492,39.791565,165.454102,0.000000,1.000000,0.000000
1052.00000,159.301758,38.161621,166.992188,0.000000,1.000000,0.000000
1056.00000,161.499023,34.647522,168.310547,0.000000,1.000000,0.000000
1060.00000,163.037109,32.299805,169.628906,0.000000,1.000000,0.000000
1064.00000,164.355469,31.133423,170.507813,0.000000,1.000000,0.000000
1068.00000,165.673828,28.785706,171.166992,0.000000,1.000000,0.000000
1072.00000,166.333008,28.292236,171.606445,0.000000,1.000000,0.000000
1076.00000,166.992188,27.709045,172.265625,0.000000,1.000000,0.000000
1080.00000,167.431641,27.200623,172.485352,0.000000,1.000000,0.000000
1084.00000,167.651367,27.110901,172.705078,0.000000,1.000000,0.000000
1088.00000,167.871094,26.961365,172.924805,0.000000,1.000000,0.000000
1092.00000,168.090820,26.602478,172.924805,0.000000,1.000000,0.000000
1096.00000,168.310547,25.062256,172.924805,0.000000,1.000000,0.000000
1100.00000,168.310547,23.806152,172.705078,0.000000,1.000000,0.000000
1104.00000,168.310547,22.579956,172.265625,0.000000,1.000000,0.000000
1108.00000,167.871094,22.908936,171.826172,0.000000,1.000000,0.000000
1112.00000,167.651367,21.787415,171.386719,0.000000,1.000000,0.000000
1116.00000,166.992188,22.280884,170.947266,0.000000,1.000000,0.000000
1120.00000,166.772461,22.340698,170.507813,0.000000,1.000000,0.000000
1124.00000,166.552734,19.978027,169.848633,0.000000,1.000000,0.000000
1128.00000,165.673828,20.591125,169.189453,0.000000,1.000000,0.000000
1132.00000,165.014648,20.635986,168.310547,0.000000,1.000000,0.000000
1136.00000,164.355469,18.781738,167.431641,0.000000,1.000000,0.000000
1140.00000,163.476563,18.721924,166.552734,0.000000,1.000000,0.000000
1144.00000,162.597656,17.854614,165.454102,0.000000,1.000000,0.000000
1148.00000,161.718750,17.136841,164.355469,0.000000,1.000000,0.000000
1152.00000,160.620117,16.209717,163.256836,0.000000,1.000000,0.000000
1156.00000,159.741211,15.506897,161.938477,0.000000,1.000000,0.000000
1160.00000,158.422852,15.342407,160.620117,0.000000,1.000000,0.000000
1164.00000,157.104492,15.611572,159.301758,0.000000,1.000000,0.000000
1168.00000,155.786133,14.355469,157.763672,0.000000,1.000000,0.000000
1172.00000,154.248047,14.789124,156.445313,0.000000,1.000000,0.000000
1176.00000,152.709961,16.164856,154.907227,0.000000,1.000000,0.000000
1180.00000,151.171875,15.776062,153.369141,0.000000,1.000000,0.000000
1184.00000,149.633789,15.970459,151.831055,0.000000,1.000000,0.000000
1188.00000,147.875977,16.209717,150.292969,0.000000,1.000000,0.000000
1192.00000,146.337891,15.701294,148.535156,0.000000,1.000000,0.000000
1196.00000,144.580078,15.058289,146.557617,0.000000,1.000000,0.000000
1200.00000,142.822266,14.983521,144.580078,0.000000,1.000000,0.000000
1204.00000,140.844727,14.430237,142.602539,0.000000,1.000000,0.000000
1208.00000,138.867188,14.295654,140.625000,0.000000,1.000000,0.000000
1212.00000,136.889648,13.308716,138.427734,0.000000,1.000000,0.000000
1216.00000,134.912109,12.217102,136.230469,0.000000,1.000000,0.000000
1220.00000,132.495117,12.411499,133.813477,0.000000,1.000000,0.000000
1224.00000,130.297852,12.276917,131.616211,0.000000,1.000000,0.000000
1228.00000,127.880859,12.680664,129.199219,0.000000,1.000000,0.000000
1232.00000,125.463867,13.159180,127.001953,0.000000,1.000000,0.000000
1236.00000,123.266602,12.471313,124.584961,0.000000,1.000000,0.000000
1240.00000,120.849609,11.170349,121.948242,0.000000,1.000000,0.000000
1244.00000,118.432617,11.663818,119.311523,0.000000,1.000000,0.000000
1248.00000,116.015625,10.228271,116.674805,0.000000,1.000000,0.000000
1252.00000,113.378906,9.854431,114.038086,0.000000,1.000000,0.000000
1256.00000,110.742188,8.045044,110.961914,0.000000,1.000000,0.000000
1260.00000,108.105469,6.235657,108.105469,0.000000,1.000000,0.000000
1264.00000,105.249023,6.445007,105.249023,0.000000,1.000000,0.000000
1268.00000,102.392578,6.295471,102.172852,0.000000,1.000000,0.000000
1272.00000,99.536133,6.235657,99.316406,0.000000,1.000000,0.000000
1276.00000,96.459961,6.564636,96.459961,0.000000,1.000000,0.000000
1280.00000,93.383789,6.744080,93.383789,0.000000,1.000000,0.000000
1284.00000,90.527344,5.637512,90.307617,0.000000,1.000000,0.000000
1288.00000,87.451172,5.458069,87.231445,0.000000,1.000000,0.000000
1292.00000,84.594727,4.755249,84.155273,0.000000,1.000000,0.000000
1296.00000,81.518555,3.813171,80.859375,0.000000,1.000000,0.000000
1300.00000,78.442383,2.945862,77.563477,0.000000,1.000000,0.000000
1304.00000,75.146484,2.482300,74.267578,0.000000,1.000000,0.000000
1308.00000,72.070313,1.929016,70.971680,0.000000,1.000000,0.000000
1312.00000,68.774414,2.033691,67.675781,0.000000,1.000000,0.000000
1316.00000,65.478516,1.854248,64.379883,0.000000,1.000000,0.000000
1320.00000,61.962891,1.824341,60.864258,0.000000,1.000000,0.000000
1324.00000,58.666992,2.751465,57.568359,0.000000,1.000000,0.000000
1328.00000,55.151367,2.841187,54.272461,0.000000,1.000000,0.000000
1332.00000,51.855469,3.200073,50.976563,0.000000,1.000000,0.000000
1336.00000,48.559570,2.751465,47.680664,0.000000,1.000000,0.000000
1340.00000,45.263672,1.973877,44.165039,0.000000,1.000000,0.000000
1344.00000,41.748047,2.631836,40.649414,0.000000,1.000000,0.000000
1348.00000,38.232422,2.108459,37.133789,0.000000,1.000000,0.000000
1352.00000,34.716797,1.510315,33.618164,0.000000,1.000000,0.000000
1356.00000,31.420898,1.734619,30.102539,0.000000,1.000000,0.000000
1360.00000,27.905273,1.151428,26.586914,0.000000,1.000000,0.000000
1364.00000,24.169922,1.884155,23.071289,0.000000,1.000000,0.000000
1368.00000,20.434570,2.856140,19.555664,0.000000,1.000000,0.000000
1372.00000,17.138672,2.691650,16.040039,0.000000,1.000000,0.000000
1376.00000,13.623047,2.243042,12.524414,0.000000,1.000000,0.000000
1380.00000,10.107422,1.794434,9.008789,0.000000,1.000000,0.000000
1384.00000,6.372070,2.362671,5.273438,0.000000,1.000000,0.000000
1388.00000,2.856445,2.003784,1.757813,0.000000,1.000000,0.000000
